dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
26/12/2021,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,casual,5
26/12/2021,1,0,12,1,1,1,0,1,0.28,0.2727,0.56,0.194,casual,3
26/12/2021,1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,casual,2
26/12/2021,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,casual,0
26/12/2021,1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,casual,0
26/12/2021,1,0,12,6,1,1,0,1,0.32,0.303,0.45,0.2836,casual,0
26/12/2021,1,0,12,7,1,1,0,1,0.32,0.3182,0.45,0.194,casual,2
26/12/2021,1,0,12,8,1,1,0,1,0.32,0.3333,0.45,0.1343,casual,5
26/12/2021,1,0,12,9,1,1,0,1,0.34,0.303,0.46,0.2985,casual,24
26/12/2021,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,casual,31
26/12/2021,1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,casual,40
26/12/2021,1,0,12,12,1,1,0,1,0.36,0.3182,0.43,0.4627,casual,34
26/12/2021,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,casual,57
26/12/2021,1,0,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,casual,73
26/12/2021,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,casual,26
26/12/2021,1,0,12,16,1,1,0,1,0.36,0.3333,0.43,0.2836,casual,28
26/12/2021,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,casual,30
26/12/2021,1,0,12,18,1,1,0,1,0.32,0.3333,0.49,0.0896,casual,21
26/12/2021,1,0,12,19,1,1,0,1,0.3,0.3182,0.65,0.0896,casual,16
26/12/2021,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,casual,14
26/12/2021,1,0,12,21,1,1,0,1,0.26,0.303,0.7,0,casual,10
26/12/2021,1,0,12,22,1,1,0,1,0.26,0.303,0.7,0,casual,5
26/12/2021,1,0,12,23,1,1,0,1,0.26,0.2727,0.7,0.1045,casual,4
27/12/2021,1,0,12,0,0,2,1,1,0.26,0.2576,0.7,0.1642,casual,3
27/12/2021,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,casual,0
27/12/2021,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,casual,2
27/12/2021,1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,casual,0
27/12/2021,1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,casual,0
27/12/2021,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,casual,0
27/12/2021,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,casual,0
27/12/2021,1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,casual,1
27/12/2021,1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,casual,9
27/12/2021,1,0,12,9,0,2,1,3,0.32,0.3333,0.66,0.1045,casual,19
27/12/2021,1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,casual,13
27/12/2021,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,casual,6
27/12/2021,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,casual,8
27/12/2021,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,casual,1
27/12/2021,1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881,casual,0
27/12/2021,1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881,casual,2
27/12/2021,1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,casual,2
27/12/2021,1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,casual,6
27/12/2021,1,0,12,18,0,2,1,1,0.38,0.3939,0.87,0.2836,casual,9
27/12/2021,1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,casual,3
27/12/2021,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,casual,3
27/12/2021,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,casual,11
27/12/2021,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,casual,3
27/12/2021,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,casual,2
28/12/2021,1,0,12,0,0,3,1,1,0.32,0.3182,0.87,0.1642,casual,0
28/12/2021,1,0,12,1,0,3,1,1,0.32,0.3182,0.76,0.1642,casual,0
28/12/2021,1,0,12,2,0,3,1,1,0.32,0.303,0.61,0.2537,casual,0
28/12/2021,1,0,12,3,0,3,1,1,0.32,0.303,0.61,0.2537,casual,0
28/12/2021,1,0,12,5,0,3,1,1,0.32,0.2879,0.57,0.3582,casual,0
28/12/2021,1,0,12,6,0,3,1,1,0.32,0.303,0.57,0.2537,casual,1
28/12/2021,1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,casual,4
28/12/2021,1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,casual,11
28/12/2021,1,0,12,9,0,3,1,1,0.32,0.303,0.57,0.3284,casual,18
28/12/2021,1,0,12,10,0,3,1,1,0.34,0.3182,0.57,0.2239,casual,12
28/12/2021,1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,casual,18
28/12/2021,1,0,12,12,0,3,1,1,0.34,0.2879,0.46,0.5522,casual,32
28/12/2021,1,0,12,13,0,3,1,1,0.34,0.2879,0.39,0.4627,casual,24
28/12/2021,1,0,12,14,0,3,1,1,0.32,0.2879,0.39,0.3881,casual,24
28/12/2021,1,0,12,15,0,3,1,1,0.32,0.2879,0.36,0.4179,casual,16
28/12/2021,1,0,12,16,0,3,1,1,0.3,0.2727,0.36,0.4179,casual,23
28/12/2021,1,0,12,17,0,3,1,1,0.28,0.2727,0.38,0.2537,casual,25
28/12/2021,1,0,12,18,0,3,1,1,0.26,0.2273,0.38,0.3284,casual,10
28/12/2021,1,0,12,19,0,3,1,1,0.24,0.2273,0.41,0.2537,casual,16
28/12/2021,1,0,12,20,0,3,1,1,0.24,0.2273,0.41,0.2239,casual,9
28/12/2021,1,0,12,21,0,3,1,1,0.22,0.2273,0.44,0.1343,casual,7
28/12/2021,1,0,12,22,0,3,1,1,0.22,0.2424,0.44,0.1045,casual,2
28/12/2021,1,0,12,23,0,3,1,1,0.22,0.2121,0.44,0.2537,casual,3
29/12/2021,1,0,12,0,0,4,1,2,0.22,0.2273,0.47,0.194,casual,4
29/12/2021,1,0,12,1,0,4,1,1,0.22,0.2121,0.47,0.2239,casual,0
29/12/2021,1,0,12,2,0,4,1,1,0.2,0.2273,0.51,0.1045,casual,0
29/12/2021,1,0,12,3,0,4,1,1,0.2,0.197,0.55,0.194,casual,0
29/12/2021,1,0,12,4,0,4,1,1,0.2,0.2121,0.55,0.1642,casual,1
29/12/2021,1,0,12,5,0,4,1,1,0.2,0.2273,0.55,0.1045,casual,0
29/12/2021,1,0,12,6,0,4,1,1,0.2,0.2576,0.59,0,casual,2
29/12/2021,1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,casual,2
29/12/2021,1,0,12,8,0,4,1,2,0.2,0.2576,0.64,0,casual,3
29/12/2021,1,0,12,9,0,4,1,2,0.2,0.2121,0.64,0.1343,casual,15
29/12/2021,1,0,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,casual,13
29/12/2021,1,0,12,11,0,4,1,2,0.24,0.2576,0.6,0.0896,casual,23
29/12/2021,1,0,12,12,0,4,1,2,0.26,0.2727,0.56,0.1045,casual,12
29/12/2021,1,0,12,13,0,4,1,2,0.28,0.2879,0.52,0.1045,casual,36
29/12/2021,1,0,12,14,0,4,1,2,0.3,0.3333,0.52,0,casual,30
29/12/2021,1,0,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,casual,27
29/12/2021,1,0,12,16,0,4,1,1,0.3,0.303,0.52,0.1642,casual,22
29/12/2021,1,0,12,17,0,4,1,1,0.3,0.303,0.61,0.1642,casual,14
29/12/2021,1,0,12,18,0,4,1,1,0.3,0.303,0.56,0.1343,casual,15
29/12/2021,1,0,12,19,0,4,1,1,0.3,0.3182,0.56,0.1045,casual,11
29/12/2021,1,0,12,20,0,4,1,1,0.28,0.2879,0.65,0.1045,casual,8
29/12/2021,1,0,12,21,0,4,1,2,0.28,0.2879,0.61,0.1343,casual,8
29/12/2021,1,0,12,22,0,4,1,1,0.28,0.2879,0.65,0.1343,casual,7
29/12/2021,1,0,12,23,0,4,1,1,0.3,0.303,0.65,0.1642,casual,1
30/12/2021,1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,casual,4
30/12/2021,1,0,12,1,0,5,1,1,0.26,0.2879,0.65,0.0896,casual,9
30/12/2021,1,0,12,2,0,5,1,1,0.24,0.2576,0.7,0.1045,casual,2
30/12/2021,1,0,12,3,0,5,1,1,0.24,0.2576,0.7,0.1045,casual,0
30/12/2021,1,0,12,4,0,5,1,1,0.24,0.2576,0.7,0.0896,casual,0
30/12/2021,1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,casual,0
30/12/2021,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,casual,1
30/12/2021,1,0,12,7,0,5,1,1,0.24,0.2576,0.75,0.0896,casual,3
30/12/2021,1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,casual,12
30/12/2021,1,0,12,9,0,5,1,1,0.26,0.303,0.75,0,casual,19
30/12/2021,1,0,12,10,0,5,1,1,0.3,0.2879,0.65,0.2537,casual,10
30/12/2021,1,0,12,11,0,5,1,1,0.32,0.3182,0.66,0.194,casual,45
30/12/2021,1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,casual,38
30/12/2021,1,0,12,13,0,5,1,2,0.36,0.3485,0.53,0.1343,casual,53
30/12/2021,1,0,12,14,0,5,1,2,0.4,0.4091,0.47,0.0896,casual,67
30/12/2021,1,0,12,15,0,5,1,1,0.42,0.4242,0.44,0,casual,56
30/12/2021,1,0,12,16,0,5,1,1,0.42,0.4242,0.47,0.194,casual,36
30/12/2021,1,0,12,17,0,5,1,1,0.38,0.3939,0.54,0.1642,casual,54
30/12/2021,1,0,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,casual,19
30/12/2021,1,0,12,19,0,5,1,2,0.34,0.303,0.49,0.4179,casual,16
30/12/2021,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,casual,16
30/12/2021,1,0,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,casual,11
30/12/2021,1,0,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,casual,7
30/12/2021,1,0,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,casual,13
31/12/2021,1,0,12,0,0,6,0,2,0.38,0.3939,0.62,0.3284,casual,7
31/12/2021,1,0,12,1,0,6,0,2,0.4,0.4091,0.62,0.2836,casual,4
31/12/2021,1,0,12,2,0,6,0,2,0.4,0.4091,0.62,0.2836,casual,1
31/12/2021,1,0,12,3,0,6,0,2,0.4,0.4091,0.62,0.2836,casual,1
31/12/2021,1,0,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,casual,1
31/12/2021,1,0,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,casual,1
31/12/2021,1,0,12,6,0,6,0,2,0.4,0.4091,0.71,0.0896,casual,1
31/12/2021,1,0,12,7,0,6,0,3,0.38,0.3939,0.76,0,casual,6
31/12/2021,1,0,12,8,0,6,0,1,0.34,0.3333,0.81,0.1343,casual,7
31/12/2021,1,0,12,9,0,6,0,1,0.38,0.3939,0.76,0,casual,18
31/12/2021,1,0,12,10,0,6,0,1,0.4,0.4091,0.76,0.1642,casual,20
31/12/2021,1,0,12,11,0,6,0,1,0.42,0.4242,0.71,0.1642,casual,65
31/12/2021,1,0,12,12,0,6,0,1,0.52,0.5,0.39,0.2985,casual,93
31/12/2021,1,0,12,13,0,6,0,1,0.5,0.4848,0.42,0.4925,casual,108
31/12/2021,1,0,12,14,0,6,0,1,0.46,0.4545,0.51,0.3284,casual,115
31/12/2021,1,0,12,15,0,6,0,1,0.46,0.4545,0.47,0.4925,casual,89
31/12/2021,1,0,12,16,0,6,0,1,0.44,0.4394,0.51,0.3881,casual,52
31/12/2021,1,0,12,17,0,6,0,1,0.42,0.4242,0.54,0.194,casual,28
31/12/2021,1,0,12,18,0,6,0,1,0.42,0.4242,0.54,0.1343,casual,13
31/12/2021,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239,casual,19
31/12/2021,1,0,12,20,0,6,0,1,0.42,0.4242,0.54,0.2239,casual,8
31/12/2021,1,0,12,21,0,6,0,1,0.4,0.4091,0.58,0.194,casual,2
31/12/2021,1,0,12,22,0,6,0,1,0.38,0.3939,0.62,0.1343,casual,2
31/12/2021,1,0,12,23,0,6,0,1,0.36,0.3788,0.66,0,casual,4
1/1/2021,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0,registered,13
1/1/2021,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0,registered,32
1/1/2021,1,0,1,2,0,6,0,1,0.22,0.2727,0.8,0,registered,27
1/1/2021,1,0,1,3,0,6,0,1,0.24,0.2879,0.75,0,registered,10
1/1/2021,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0,registered,1
1/1/2021,1,0,1,5,0,6,0,2,0.24,0.2576,0.75,0.0896,registered,1
1/1/2021,1,0,1,6,0,6,0,1,0.22,0.2727,0.8,0,registered,0
1/1/2021,1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0,registered,2
1/1/2021,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0,registered,7
1/1/2021,1,0,1,9,0,6,0,1,0.32,0.3485,0.76,0,registered,6
1/1/2021,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,registered,24
1/1/2021,1,0,1,11,0,6,0,1,0.36,0.3333,0.81,0.2836,registered,30
1/1/2021,1,0,1,12,0,6,0,1,0.42,0.4242,0.77,0.2836,registered,55
1/1/2021,1,0,1,13,0,6,0,2,0.46,0.4545,0.72,0.2985,registered,47
1/1/2021,1,0,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,registered,71
1/1/2021,1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,registered,70
1/1/2021,1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,registered,52
1/1/2021,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,registered,52
1/1/2021,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,registered,26
1/1/2021,1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,registered,31
1/1/2021,1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,registered,25
1/1/2021,1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,registered,31
1/1/2021,1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,registered,17
1/1/2021,1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,registered,24
2/1/2021,1,0,1,0,0,0,0,2,0.46,0.4545,0.88,0.2985,registered,13
2/1/2021,1,0,1,1,0,0,0,2,0.44,0.4394,0.94,0.2537,registered,16
2/1/2021,1,0,1,2,0,0,0,2,0.42,0.4242,1,0.2836,registered,8
2/1/2021,1,0,1,3,0,0,0,2,0.46,0.4545,0.94,0.194,registered,4
2/1/2021,1,0,1,4,0,0,0,2,0.46,0.4545,0.94,0.194,registered,1
2/1/2021,1,0,1,6,0,0,0,3,0.42,0.4242,0.77,0.2985,registered,2
2/1/2021,1,0,1,7,0,0,0,2,0.4,0.4091,0.76,0.194,registered,1
2/1/2021,1,0,1,8,0,0,0,3,0.4,0.4091,0.71,0.2239,registered,8
2/1/2021,1,0,1,9,0,0,0,2,0.38,0.3939,0.76,0.2239,registered,19
2/1/2021,1,0,1,10,0,0,0,2,0.36,0.3485,0.81,0.2239,registered,46
2/1/2021,1,0,1,11,0,0,0,2,0.36,0.3333,0.71,0.2537,registered,54
2/1/2021,1,0,1,12,0,0,0,2,0.36,0.3333,0.66,0.2985,registered,73
2/1/2021,1,0,1,13,0,0,0,2,0.36,0.3485,0.66,0.1343,registered,64
2/1/2021,1,0,1,14,0,0,0,3,0.36,0.3485,0.76,0.194,registered,55
2/1/2021,1,0,1,15,0,0,0,3,0.34,0.3333,0.81,0.1642,registered,55
2/1/2021,1,0,1,16,0,0,0,3,0.34,0.3333,0.71,0.1642,registered,67
2/1/2021,1,0,1,17,0,0,0,1,0.34,0.3333,0.57,0.194,registered,58
2/1/2021,1,0,1,18,0,0,0,2,0.36,0.3333,0.46,0.3284,registered,43
2/1/2021,1,0,1,19,0,0,0,1,0.32,0.2879,0.42,0.4478,registered,29
2/1/2021,1,0,1,20,0,0,0,1,0.3,0.2727,0.39,0.3582,registered,17
2/1/2021,1,0,1,21,0,0,0,1,0.26,0.2273,0.44,0.3284,registered,20
2/1/2021,1,0,1,22,0,0,0,1,0.24,0.2121,0.44,0.2985,registered,9
2/1/2021,1,0,1,23,0,0,0,1,0.22,0.2273,0.47,0.1642,registered,8
3/1/2021,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,registered,5
3/1/2021,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,registered,2
3/1/2021,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,registered,1
3/1/2021,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,registered,3
3/1/2021,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,registered,30
3/1/2021,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,registered,63
3/1/2021,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,registered,153
3/1/2021,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,registered,81
3/1/2021,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,registered,33
3/1/2021,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,registered,41
3/1/2021,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,registered,48
3/1/2021,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,registered,53
3/1/2021,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,registered,66
3/1/2021,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,registered,58
3/1/2021,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,registered,67
3/1/2021,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,registered,146
3/1/2021,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,registered,148
3/1/2021,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0,registered,102
3/1/2021,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,registered,49
3/1/2021,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,registered,49
3/1/2021,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,registered,20
3/1/2021,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,registered,11
4/1/2021,1,0,1,0,0,2,1,1,0.16,0.1818,0.55,0.1045,registered,5
4/1/2021,1,0,1,1,0,2,1,1,0.16,0.1818,0.59,0.1045,registered,2
4/1/2021,1,0,1,2,0,2,1,1,0.14,0.1515,0.63,0.1343,registered,1
4/1/2021,1,0,1,4,0,2,1,1,0.14,0.1818,0.63,0.0896,registered,2
4/1/2021,1,0,1,5,0,2,1,1,0.12,0.1515,0.68,0.1045,registered,4
4/1/2021,1,0,1,6,0,2,1,1,0.12,0.1515,0.74,0.1045,registered,36
4/1/2021,1,0,1,7,0,2,1,1,0.12,0.1515,0.74,0.1343,registered,92
4/1/2021,1,0,1,8,0,2,1,1,0.14,0.1515,0.69,0.1642,registered,177
4/1/2021,1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,registered,98
4/1/2021,1,0,1,10,0,2,1,2,0.16,0.1364,0.69,0.3284,registered,37
4/1/2021,1,0,1,11,0,2,1,1,0.22,0.2121,0.51,0.2985,registered,50
4/1/2021,1,0,1,12,0,2,1,1,0.22,0.2273,0.51,0.1642,registered,66
4/1/2021,1,0,1,13,0,2,1,1,0.24,0.2273,0.56,0.194,registered,79
4/1/2021,1,0,1,14,0,2,1,1,0.26,0.2576,0.52,0.2239,registered,54
4/1/2021,1,0,1,15,0,2,1,1,0.28,0.2727,0.52,0.2537,registered,48
4/1/2021,1,0,1,16,0,2,1,1,0.3,0.2879,0.49,0.2537,registered,68
4/1/2021,1,0,1,17,0,2,1,1,0.28,0.2727,0.48,0.2239,registered,202
4/1/2021,1,0,1,18,0,2,1,1,0.26,0.2576,0.48,0.194,registered,179
4/1/2021,1,0,1,19,0,2,1,1,0.24,0.2576,0.48,0.1045,registered,110
4/1/2021,1,0,1,20,0,2,1,1,0.24,0.2576,0.48,0.1045,registered,53
4/1/2021,1,0,1,21,0,2,1,1,0.22,0.2727,0.64,0,registered,48
4/1/2021,1,0,1,22,0,2,1,1,0.22,0.2576,0.64,0.0896,registered,34
4/1/2021,1,0,1,23,0,2,1,1,0.2,0.2273,0.69,0.0896,registered,9
5/1/2021,1,0,1,0,0,3,1,1,0.2,0.2576,0.64,0,registered,6
5/1/2021,1,0,1,1,0,3,1,1,0.16,0.197,0.74,0.0896,registered,6
5/1/2021,1,0,1,2,0,3,1,1,0.16,0.197,0.74,0.0896,registered,2
5/1/2021,1,0,1,4,0,3,1,1,0.24,0.2273,0.48,0.2239,registered,2
5/1/2021,1,0,1,5,0,3,1,1,0.22,0.2273,0.47,0.1642,registered,3
5/1/2021,1,0,1,6,0,3,1,1,0.2,0.197,0.47,0.2239,registered,33
5/1/2021,1,0,1,7,0,3,1,1,0.18,0.1818,0.43,0.194,registered,87
5/1/2021,1,0,1,8,0,3,1,1,0.2,0.1818,0.4,0.2985,registered,192
5/1/2021,1,0,1,9,0,3,1,1,0.22,0.197,0.37,0.3284,registered,109
5/1/2021,1,0,1,10,0,3,1,1,0.22,0.197,0.37,0.3284,registered,53
5/1/2021,1,0,1,11,0,3,1,1,0.26,0.2273,0.33,0.3284,registered,34
5/1/2021,1,0,1,12,0,3,1,1,0.26,0.2273,0.33,0.3284,registered,74
5/1/2021,1,0,1,13,0,3,1,1,0.28,0.2576,0.3,0.2985,registered,65
5/1/2021,1,0,1,14,0,3,1,1,0.3,0.2879,0.28,0.194,registered,52
5/1/2021,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,registered,55
5/1/2021,1,0,1,16,0,3,1,1,0.3,0.3182,0.28,0.0896,registered,85
5/1/2021,1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194,registered,186
5/1/2021,1,0,1,18,0,3,1,1,0.24,0.2424,0.38,0.1343,registered,166
5/1/2021,1,0,1,19,0,3,1,1,0.24,0.2576,0.38,0.1045,registered,127
5/1/2021,1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,registered,82
5/1/2021,1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,registered,40
5/1/2021,1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,registered,41
5/1/2021,1,0,1,23,0,3,1,1,0.2,0.2576,0.47,0,registered,18
6/1/2021,1,0,1,0,0,4,1,1,0.18,0.2424,0.55,0,registered,11
6/1/2021,1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0,registered,4
6/1/2021,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0,registered,2
6/1/2021,1,0,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,registered,1
6/1/2021,1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,registered,4
6/1/2021,1,0,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,registered,36
6/1/2021,1,0,1,7,0,4,1,2,0.16,0.2273,0.59,0,registered,95
6/1/2021,1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0,registered,216
6/1/2021,1,0,1,9,0,4,1,2,0.18,0.2424,0.51,0,registered,116
6/1/2021,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0,registered,42
6/1/2021,1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,registered,57
6/1/2021,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0,registered,78
6/1/2021,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,registered,55
6/1/2021,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,registered,59
6/1/2021,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0,registered,54
6/1/2021,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,registered,74
6/1/2021,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,registered,163
6/1/2021,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,registered,158
6/1/2021,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,registered,109
6/1/2021,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,registered,66
6/1/2021,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,registered,48
6/1/2021,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,registered,51
6/1/2021,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,registered,19
7/1/2021,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,registered,13
7/1/2021,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,registered,5
7/1/2021,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,registered,1
7/1/2021,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,registered,1
7/1/2021,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0,registered,5
7/1/2021,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0,registered,26
7/1/2021,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,registered,76
7/1/2021,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,registered,190
7/1/2021,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,registered,125
7/1/2021,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,registered,47
7/1/2021,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,registered,48
7/1/2021,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,registered,50
7/1/2021,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,registered,64
7/1/2021,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,registered,43
7/1/2021,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,registered,63
7/1/2021,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,registered,82
7/1/2021,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0,registered,178
7/1/2021,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,registered,116
7/1/2021,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,registered,92
7/1/2021,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,registered,50
7/1/2021,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,registered,39
7/1/2021,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,registered,34
7/1/2021,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,registered,14
8/1/2021,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,registered,24
8/1/2021,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,registered,15
8/1/2021,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0,registered,13
8/1/2021,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,registered,7
